2016-08-09T12:10:00.101-0400, -1.8538208, 4.3379364, 8.346069
2016-08-09T12:10:00.108-0400, -1.5705566, 4.065384, 8.500793
2016-08-09T12:10:00.175-0400, -0.77908325, 3.7797394, 8.517456
2016-08-09T12:10:00.242-0400, -1.46344, 4.1713104, 8.86261
2016-08-09T12:10:00.309-0400, -1.3634644, 4.2998505, 8.80191
2016-08-09T12:10:00.376-0400, -1.5693665, 4.186783, 8.548401
2016-08-09T12:10:00.445-0400, -1.3027649, 3.8404388, 8.759064
2016-08-09T12:10:00.514-0400, -1.470581, 4.1832123, 8.623383
2016-08-09T12:10:00.578-0400, -1.4682007, 4.1403656, 8.679321
2016-08-09T12:10:00.663-0400, -1.444397, 4.1665497, 8.272278
2016-08-09T12:10:00.712-0400, -2.16922, 4.2665253, 7.991394
2016-08-09T12:10:00.780-0400, -2.785736, 4.635483, 8.4151
2016-08-09T12:10:00.846-0400, -2.322754, 4.560501, 7.9735413
2016-08-09T12:10:00.916-0400, -2.791687, 4.7806854, 7.503418
2016-08-09T12:10:00.981-0400, -2.9047546, 4.7759247, 8.169922
2016-08-09T12:10:01.048-0400, -2.8630981, 4.5759735, 8.1675415
2016-08-09T12:10:01.115-0400, -2.9690247, 4.5045624, 8.34845
2016-08-09T12:10:01.184-0400, -3.19516, 4.8140106, 7.761688
2016-08-09T12:10:01.250-0400, -2.541748, 4.4652863, 7.8985596
2016-08-09T12:10:01.316-0400, -2.8630981, 4.4081573, 8.209198
2016-08-09T12:10:01.383-0400, -3.0249634, 4.540268, 8.062805
2016-08-09T12:10:01.450-0400, -2.7202759, 4.6652374, 7.804535
2016-08-09T12:10:01.517-0400, -2.5524597, 4.5378876, 8.183014
2016-08-09T12:10:01.603-0400, -2.7678833, 4.7604523, 8.437714
2016-08-09T12:10:01.655-0400, -1.669342, 4.124893, 7.915222
2016-08-09T12:10:01.718-0400, -2.034729, 4.237961, 8.685272
2016-08-09T12:10:01.786-0400, -2.585785, 4.572403, 8.105652
2016-08-09T12:10:01.853-0400, -2.0573425, 4.5771637, 8.163971
