2016-08-08T12:43:32.249-0400,-3.8128662,5.3269806,8.200867
2016-08-08T12:43:32.259-0400,-3.7807312,5.266281,7.7688293
2016-08-08T12:43:32.308-0400,-4.0854187,5.412674,6.3917847
2016-08-08T12:43:32.375-0400,-3.5891113,5.6519012,7.1082764
2016-08-08T12:43:32.442-0400,-3.4760437,5.811386,6.6405334
2016-08-08T12:43:32.509-0400,-3.503418,5.7804413,6.407257
2016-08-08T12:43:32.577-0400,-3.459381,5.625717,7.297516
2016-08-08T12:43:32.644-0400,-3.3582153,5.7566376,6.8642883
2016-08-08T12:43:32.711-0400,-3.4129639,5.8066254,6.709564
2016-08-08T12:43:32.778-0400,-3.2879944,5.9113617,6.8523865
2016-08-08T12:43:32.845-0400,-3.3701172,5.817337,6.8535767
2016-08-08T12:43:32.912-0400,-3.3855896,5.822098,6.8143005
2016-08-08T12:43:32.979-0400,-3.3344116,5.8387604,6.836914
2016-08-08T12:43:33.046-0400,-3.3665466,5.849472,6.8476257
2016-08-08T12:43:33.113-0400,-3.38797,5.850662,6.8202515
2016-08-08T12:43:33.181-0400,-3.3570251,5.8720856,6.74527
2016-08-08T12:43:33.248-0400,-3.3486938,5.862564,6.882141
2016-08-08T12:43:33.315-0400,-3.3808289,5.83757,6.8404846
2016-08-08T12:43:33.382-0400,-3.3546448,5.913742,6.721466
2016-08-08T12:43:33.449-0400,-3.393921,5.90065,6.6679077
2016-08-08T12:43:33.517-0400,-3.4450989,5.824478,6.804779
2016-08-08T12:43:33.584-0400,-3.4212952,5.881607,6.6286316
2016-08-08T12:43:33.650-0400,-3.3356018,5.893509,6.822632
2016-08-08T12:43:33.718-0400,-3.4320068,5.9232635,6.829773
2016-08-08T12:43:33.786-0400,-3.3486938,5.976822,6.7048035
2016-08-08T12:43:33.852-0400,-3.5010376,5.912552,6.636963
2016-08-08T12:43:33.919-0400,-3.4248657,5.8649445,6.894043
2016-08-08T12:43:33.986-0400,-3.266571,5.9803925,6.5322266
2016-08-08T12:43:34.054-0400,-3.535553,5.792343,7.207062
2016-08-08T12:43:34.121-0400,-2.6809998,6.47908,6.5060425
2016-08-08T12:43:34.188-0400,-2.4667664,6.843277,6.176361
2016-08-08T12:43:34.255-0400,-2.522705,6.8289948,6.10376
2016-08-08T12:43:34.322-0400,-2.4465332,6.92778,5.5312805
2016-08-08T12:43:34.392-0400,-2.5429382,6.6683197,6.9952087
2016-08-08T12:43:34.456-0400,-2.7571716,6.6683197,5.752655
2016-08-08T12:43:34.523-0400,-2.2941895,7.034897,6.4286804
2016-08-08T12:43:34.591-0400,-2.4108276,7.0063324,5.925232
2016-08-08T12:43:34.658-0400,-2.5298462,6.9099274,6.17041
2016-08-08T12:43:34.725-0400,-2.3667908,6.9027863,6.1525574
2016-08-08T12:43:34.794-0400,-2.573883,6.8087616,6.201355
2016-08-08T12:43:34.861-0400,-2.4143982,6.9563446,6.060913
2016-08-08T12:43:34.932-0400,-2.2763367,6.9825287,6.1930237
2016-08-08T12:43:35.006-0400,-2.4929504,6.876602,6.1668396
2016-08-08T12:43:35.065-0400,-2.451294,6.86351,6.150177
2016-08-08T12:43:35.131-0400,-2.3417969,6.958725,6.382263
2016-08-08T12:43:35.200-0400,-2.5524597,6.8147125,6.1739807
2016-08-08T12:43:35.268-0400,-2.4429626,6.881363,6.337036
2016-08-08T12:43:35.334-0400,-2.1263733,7.0467987,5.8074036
2016-08-08T12:43:35.402-0400,-2.0335388,6.777817,6.394165
2016-08-08T12:43:35.469-0400,-3.2296753,6.0898895,6.438202
2016-08-08T12:43:35.535-0400,-3.8414307,5.541214,7.349884
2016-08-08T12:43:35.604-0400,-3.3022766,5.8339996,7.0499573
2016-08-08T12:43:35.671-0400,-2.7988281,5.7673492,5.689575
2016-08-08T12:43:35.737-0400,-0.96951294,5.457901,6.9809265
2016-08-08T12:43:35.811-0400,0.09451294,4.7295074,8.918549
