2016-08-09T11:36:18.856-0400, -1.8441651, 4.864285, 8.028106
2016-08-09T11:36:18.870-0400, -1.7771046, 4.768484, 7.9945755
2016-08-09T11:36:18.882-0400, -1.7148341, 4.6774735, 7.9634404
2016-08-09T11:36:18.894-0400, -1.6932789, 4.6511283, 8.008945
2016-08-09T11:36:18.908-0400, -1.7028589, 4.655918, 8.020921
2016-08-09T11:36:18.921-0400, -1.7483643, 4.6678934, 8.054451
2016-08-09T11:36:18.963-0400, -1.7531544, 4.641548, 8.087981
2016-08-09T11:36:18.974-0400, -1.7555494, 4.6199927, 8.090376
2016-08-09T11:36:18.986-0400, -1.7938697, 4.6607084, 8.200547
2016-08-09T11:36:19.015-0400, -1.8848804, 4.6654983, 8.274793
2016-08-09T11:36:19.032-0400, -1.9639161, 4.7301636, 8.3250885
2016-08-09T11:36:19.049-0400, -2.0046315, 4.785249, 8.248447
2016-08-09T11:36:19.076-0400, -1.9064356, 4.7804594, 8.121511
2016-08-09T11:36:19.088-0400, -1.7986598, 4.766089, 8.071217
2016-08-09T11:36:19.100-0400, -1.7938697, 4.9696655, 7.537127
2016-08-09T11:36:19.140-0400, -1.8250049, 4.6511283, 7.8772197
2016-08-09T11:36:19.158-0400, -1.7914747, 4.6774735, 8.279583
2016-08-09T11:36:19.180-0400, -1.6932789, 4.7014236, 8.087981
2016-08-09T11:36:19.201-0400, -1.7363893, 4.9145803, 8.346643
2016-08-09T11:36:19.218-0400, -1.8130299, 4.9433208, 8.54064
2016-08-09T11:36:19.233-0400, -1.6908839, 4.744534, 8.298743
2016-08-09T11:36:19.262-0400, -1.5208374, 4.6199927, 7.999366
2016-08-09T11:36:19.281-0400, -1.5376027, 4.6607084, 8.028106
2016-08-09T11:36:19.296-0400, -1.6908839, 4.768484, 8.262817
2016-08-09T11:36:19.322-0400, -1.7818946, 4.799619, 8.356223
2016-08-09T11:36:19.335-0400, -1.7459693, 4.749324, 8.176597
2016-08-09T11:36:19.349-0400, -1.7531544, 4.7157936, 8.140672
2016-08-09T11:36:19.385-0400, -1.7890797, 4.7133985, 8.214917
2016-08-09T11:36:19.402-0400, -1.7268091, 4.6942387, 8.104747
2016-08-09T11:36:19.424-0400, -1.7794995, 4.7133985, 8.159832
2016-08-09T11:36:19.449-0400, -1.8489552, 4.718189, 8.305928
2016-08-09T11:36:19.468-0400, -1.7914747, 4.711004, 8.178992
2016-08-09T11:36:19.489-0400, -1.8034497, 4.7397437, 8.066426
2016-08-09T11:36:19.510-0400, -1.8465601, 4.758904, 8.092772
2016-08-09T11:36:19.534-0400, -1.8345851, 4.718189, 8.236472
2016-08-09T11:36:19.554-0400, -1.8154249, 4.6918435, 8.193362
2016-08-09T11:36:19.573-0400, -1.8250049, 4.7708793, 8.049661
2016-08-09T11:36:19.592-0400, -1.8537452, 4.8211746, 8.102351
2016-08-09T11:36:19.612-0400, -1.8705103, 4.8139896, 8.1071415
2016-08-09T11:36:19.630-0400, -1.8729054, 4.8044095, 8.0999565
2016-08-09T11:36:19.643-0400, -1.9303858, 4.8115945, 8.133487
2016-08-09T11:36:19.657-0400, -1.961521, 4.8307548, 8.2125225
2016-08-09T11:36:19.692-0400, -2.0046315, 4.878655, 8.145462
2016-08-09T11:36:19.707-0400, -2.083667, 4.9505057, 8.0017605
2016-08-09T11:36:19.726-0400, -2.1219873, 4.9792457, 8.056846
2016-08-09T11:36:19.753-0400, -2.090852, 4.9648757, 8.064031
2016-08-09T11:36:19.773-0400, -2.047742, 4.9529004, 7.9897857
2016-08-09T11:36:19.791-0400, -2.0357666, 4.91937, 8.035291
2016-08-09T11:36:19.816-0400, -2.0285816, 4.873865, 8.047266
2016-08-09T11:36:19.832-0400, -1.9830762, 4.864285, 7.9778104
2016-08-09T11:36:19.849-0400, -1.9711012, 4.88584, 7.9921803
2016-08-09T11:36:19.992-0400, -1.961521, 4.8427296, 8.049661
2016-08-09T11:36:20.013-0400, -1.9639161, 4.82357, 8.078402
2016-08-09T11:36:20.029-0400, -1.9375709, 4.7972245, 8.083191
2016-08-09T11:36:20.045-0400, -1.9878663, 4.8044095, 8.159832
2016-08-09T11:36:20.060-0400, -2.0190015, 4.8211746, 8.198153
2016-08-09T11:36:20.076-0400, -2.0022364, 4.8499146, 8.150251
2016-08-09T11:36:20.093-0400, -1.9974464, 4.8331494, 8.155042
2016-08-09T11:36:20.108-0400, -2.0333717, 4.8283596, 8.162227
2016-08-09T11:36:20.129-0400, -2.0932472, 4.84752, 8.150251
2016-08-09T11:36:20.149-0400, -2.071692, 4.88105, 8.171807
2016-08-09T11:36:20.167-0400, -2.0285816, 4.902605, 8.064031
2016-08-09T11:36:20.185-0400, -1.9974464, 4.926555, 7.975415
2016-08-09T11:36:20.203-0400, -1.9782863, 4.8906302, 8.032896
2016-08-09T11:36:20.220-0400, -2.0046315, 4.902605, 8.0017605
2016-08-09T11:36:20.239-0400, -2.208208, 5.237908, 6.119275
2016-08-09T11:36:20.251-0400, -2.2273684, 5.2762284, 7.479646
2016-08-09T11:36:20.268-0400, -2.0381618, 4.854705, 9.321417
2016-08-09T11:36:20.281-0400, -1.9255958, 5.1804276, 8.473579
2016-08-09T11:36:20.305-0400, -1.9399658, 5.4414845, 8.147857
2016-08-09T11:36:20.330-0400, -1.8968556, 5.479805, 8.226892
2016-08-09T11:36:20.351-0400, -1.8537452, 5.5947657, 7.8868
2016-08-09T11:36:20.377-0400, -1.7435743, 5.465435, 7.671248
2016-08-09T11:36:20.394-0400, -1.5088624, 5.352869, 7.838899
2016-08-09T11:36:20.410-0400, -1.5639478, 5.415139, 7.683223
2016-08-09T11:36:20.421-0400, -1.947151, 5.621111, 7.31439
2016-08-09T11:36:20.435-0400, -2.0525317, 5.5947657, 7.110813
2016-08-09T11:36:20.451-0400, -1.8106349, 5.127737, 7.350315
2016-08-09T11:36:20.465-0400, -1.7483643, 4.5888577, 8.54064
2016-08-09T11:36:20.480-0400, -1.7747096, 4.6199927, 7.589817
2016-08-09T11:36:20.495-0400, -1.705254, 4.9313455, 6.6844997
2016-08-09T11:36:20.517-0400, -1.83219, 5.031936, 7.1323686
2016-08-09T11:36:20.535-0400, -2.2848487, 5.43909, 7.2114043
2016-08-09T11:36:20.554-0400, -2.7422974, 5.5324955, 7.6185575
